event_id,name,date,location,type
519,Event 519,2023-01-22 14:00:00,Stadium,concert
520,Event 520,2023-01-22 15:00:00,Stadium,festival
521,Event 521,2023-01-22 16:00:00,Park,concert
522,Event 522,2023-01-22 17:00:00,Stadium,concert
523,Event 523,2023-01-22 18:00:00,Park,sports
524,Event 524,2023-01-22 19:00:00,Theater,sports
525,Event 525,2023-01-22 20:00:00,Park,sports
526,Event 526,2023-01-22 21:00:00,Stadium,concert
527,Event 527,2023-01-22 22:00:00,Theater,festival
528,Event 528,2023-01-22 23:00:00,Stadium,sports
529,Event 529,2023-01-23 00:00:00,Stadium,festival
530,Event 530,2023-01-23 01:00:00,Theater,concert
531,Event 531,2023-01-23 02:00:00,Theater,concert
532,Event 532,2023-01-23 03:00:00,Stadium,sports
533,Event 533,2023-01-23 04:00:00,Park,sports
534,Event 534,2023-01-23 05:00:00,Theater,concert
535,Event 535,2023-01-23 06:00:00,Park,concert
536,Event 536,2023-01-23 07:00:00,Theater,festival
537,Event 537,2023-01-23 08:00:00,Stadium,sports
538,Event 538,2023-01-23 09:00:00,Park,festival
539,Event 539,2023-01-23 10:00:00,Park,sports
540,Event 540,2023-01-23 11:00:00,Stadium,concert
541,Event 541,2023-01-23 12:00:00,Park,concert
542,Event 542,2023-01-23 13:00:00,Stadium,concert
543,Event 543,2023-01-23 14:00:00,Park,sports
544,Event 544,2023-01-23 15:00:00,Stadium,concert
545,Event 545,2023-01-23 16:00:00,Park,festival
546,Event 546,2023-01-23 17:00:00,Park,concert
547,Event 547,2023-01-23 18:00:00,Park,sports
548,Event 548,2023-01-23 19:00:00,Park,sports
549,Event 549,2023-01-23 20:00:00,Theater,festival
550,Event 550,2023-01-23 21:00:00,Stadium,sports
551,Event 551,2023-01-23 22:00:00,Park,festival
552,Event 552,2023-01-23 23:00:00,Stadium,concert
553,Event 553,2023-01-24 00:00:00,Park,festival
554,Event 554,2023-01-24 01:00:00,Theater,concert
555,Event 555,2023-01-24 02:00:00,Stadium,concert
556,Event 556,2023-01-24 03:00:00,Stadium,concert
557,Event 557,2023-01-24 04:00:00,Stadium,concert
558,Event 558,2023-01-24 05:00:00,Park,concert
559,Event 559,2023-01-24 06:00:00,Stadium,concert
560,Event 560,2023-01-24 07:00:00,Theater,festival
561,Event 561,2023-01-24 08:00:00,Park,festival
562,Event 562,2023-01-24 09:00:00,Stadium,festival
563,Event 563,2023-01-24 10:00:00,Theater,festival
564,Event 564,2023-01-24 11:00:00,Park,sports
565,Event 565,2023-01-24 12:00:00,Theater,sports
566,Event 566,2023-01-24 13:00:00,Stadium,festival
567,Event 567,2023-01-24 14:00:00,Park,concert
568,Event 568,2023-01-24 15:00:00,Stadium,concert
569,Event 569,2023-01-24 16:00:00,Theater,festival
570,Event 570,2023-01-24 17:00:00,Park,sports
571,Event 571,2023-01-24 18:00:00,Park,sports
572,Event 572,2023-01-24 19:00:00,Stadium,concert
573,Event 573,2023-01-24 20:00:00,Stadium,concert
574,Event 574,2023-01-24 21:00:00,Theater,concert
575,Event 575,2023-01-24 22:00:00,Park,festival
576,Event 576,2023-01-24 23:00:00,Stadium,concert
577,Event 577,2023-01-25 00:00:00,Stadium,concert
578,Event 578,2023-01-25 01:00:00,Stadium,concert
579,Event 579,2023-01-25 02:00:00,Theater,sports
580,Event 580,2023-01-25 03:00:00,Stadium,sports
581,Event 581,2023-01-25 04:00:00,Stadium,festival
582,Event 582,2023-01-25 05:00:00,Stadium,festival
583,Event 583,2023-01-25 06:00:00,Park,concert
584,Event 584,2023-01-25 07:00:00,Theater,concert
585,Event 585,2023-01-25 08:00:00,Stadium,festival
586,Event 586,2023-01-25 09:00:00,Theater,festival
587,Event 587,2023-01-25 10:00:00,Stadium,festival
588,Event 588,2023-01-25 11:00:00,Theater,sports
589,Event 589,2023-01-25 12:00:00,Stadium,festival
590,Event 590,2023-01-25 13:00:00,Theater,festival
591,Event 591,2023-01-25 14:00:00,Theater,concert
592,Event 592,2023-01-25 15:00:00,Park,festival
593,Event 593,2023-01-25 16:00:00,Stadium,festival
594,Event 594,2023-01-25 17:00:00,Theater,concert
595,Event 595,2023-01-25 18:00:00,Park,festival
596,Event 596,2023-01-25 19:00:00,Stadium,festival
597,Event 597,2023-01-25 20:00:00,Theater,sports
598,Event 598,2023-01-25 21:00:00,Stadium,festival
599,Event 599,2023-01-25 22:00:00,Park,concert
600,Event 600,2023-01-25 23:00:00,Park,sports
601,Event 601,2023-01-26 00:00:00,Stadium,sports
602,Event 602,2023-01-26 01:00:00,Theater,festival
603,Event 603,2023-01-26 02:00:00,Stadium,concert
604,Event 604,2023-01-26 03:00:00,Park,concert
605,Event 605,2023-01-26 04:00:00,Theater,festival
606,Event 606,2023-01-26 05:00:00,Theater,sports
607,Event 607,2023-01-26 06:00:00,Theater,festival
608,Event 608,2023-01-26 07:00:00,Park,concert
609,Event 609,2023-01-26 08:00:00,Stadium,concert
610,Event 610,2023-01-26 09:00:00,Park,sports
611,Event 611,2023-01-26 10:00:00,Stadium,festival
612,Event 612,2023-01-26 11:00:00,Theater,festival
613,Event 613,2023-01-26 12:00:00,Theater,sports
614,Event 614,2023-01-26 13:00:00,Theater,concert
615,Event 615,2023-01-26 14:00:00,Theater,concert
616,Event 616,2023-01-26 15:00:00,Park,sports
617,Event 617,2023-01-26 16:00:00,Park,sports
618,Event 618,2023-01-26 17:00:00,Stadium,concert
619,Event 619,2023-01-26 18:00:00,Theater,festival
620,Event 620,2023-01-26 19:00:00,Stadium,festival
621,Event 621,2023-01-26 20:00:00,Stadium,sports
622,Event 622,2023-01-26 21:00:00,Park,sports
623,Event 623,2023-01-26 22:00:00,Park,festival
624,Event 624,2023-01-26 23:00:00,Park,concert
625,Event 625,2023-01-27 00:00:00,Stadium,festival
626,Event 626,2023-01-27 01:00:00,Park,festival
627,Event 627,2023-01-27 02:00:00,Theater,festival
628,Event 628,2023-01-27 03:00:00,Stadium,sports
629,Event 629,2023-01-27 04:00:00,Stadium,festival
630,Event 630,2023-01-27 05:00:00,Theater,concert
631,Event 631,2023-01-27 06:00:00,Theater,festival
632,Event 632,2023-01-27 07:00:00,Park,festival
633,Event 633,2023-01-27 08:00:00,Theater,concert
634,Event 634,2023-01-27 09:00:00,Theater,festival
635,Event 635,2023-01-27 10:00:00,Park,festival
636,Event 636,2023-01-27 11:00:00,Stadium,festival
637,Event 637,2023-01-27 12:00:00,Park,sports
638,Event 638,2023-01-27 13:00:00,Park,concert
639,Event 639,2023-01-27 14:00:00,Park,concert
640,Event 640,2023-01-27 15:00:00,Theater,concert
641,Event 641,2023-01-27 16:00:00,Theater,concert
642,Event 642,2023-01-27 17:00:00,Stadium,concert
643,Event 643,2023-01-27 18:00:00,Theater,sports
644,Event 644,2023-01-27 19:00:00,Theater,sports
645,Event 645,2023-01-27 20:00:00,Theater,festival
646,Event 646,2023-01-27 21:00:00,Theater,festival
647,Event 647,2023-01-27 22:00:00,Stadium,festival
648,Event 648,2023-01-27 23:00:00,Stadium,concert
649,Event 649,2023-01-28 00:00:00,Stadium,festival
650,Event 650,2023-01-28 01:00:00,Park,festival
651,Event 651,2023-01-28 02:00:00,Theater,festival
652,Event 652,2023-01-28 03:00:00,Park,concert
653,Event 653,2023-01-28 04:00:00,Park,sports
654,Event 654,2023-01-28 05:00:00,Theater,sports
655,Event 655,2023-01-28 06:00:00,Stadium,sports
656,Event 656,2023-01-28 07:00:00,Theater,sports
657,Event 657,2023-01-28 08:00:00,Theater,festival
658,Event 658,2023-01-28 09:00:00,Theater,concert
659,Event 659,2023-01-28 10:00:00,Stadium,sports
660,Event 660,2023-01-28 11:00:00,Theater,concert
661,Event 661,2023-01-28 12:00:00,Stadium,sports
662,Event 662,2023-01-28 13:00:00,Stadium,festival
663,Event 663,2023-01-28 14:00:00,Theater,sports
664,Event 664,2023-01-28 15:00:00,Theater,festival
665,Event 665,2023-01-28 16:00:00,Theater,sports
666,Event 666,2023-01-28 17:00:00,Stadium,concert
667,Event 667,2023-01-28 18:00:00,Park,festival
668,Event 668,2023-01-28 19:00:00,Theater,concert
669,Event 669,2023-01-28 20:00:00,Theater,concert
670,Event 670,2023-01-28 21:00:00,Stadium,sports
671,Event 671,2023-01-28 22:00:00,Park,concert
672,Event 672,2023-01-28 23:00:00,Stadium,festival
673,Event 673,2023-01-29 00:00:00,Park,sports
674,Event 674,2023-01-29 01:00:00,Theater,sports
675,Event 675,2023-01-29 02:00:00,Theater,sports
676,Event 676,2023-01-29 03:00:00,Park,festival
677,Event 677,2023-01-29 04:00:00,Park,sports
678,Event 678,2023-01-29 05:00:00,Theater,concert
679,Event 679,2023-01-29 06:00:00,Stadium,concert
680,Event 680,2023-01-29 07:00:00,Stadium,sports
681,Event 681,2023-01-29 08:00:00,Park,concert
682,Event 682,2023-01-29 09:00:00,Stadium,sports
683,Event 683,2023-01-29 10:00:00,Theater,concert
684,Event 684,2023-01-29 11:00:00,Stadium,sports
685,Event 685,2023-01-29 12:00:00,Stadium,festival
686,Event 686,2023-01-29 13:00:00,Theater,concert
687,Event 687,2023-01-29 14:00:00,Park,festival
688,Event 688,2023-01-29 15:00:00,Theater,festival
689,Event 689,2023-01-29 16:00:00,Park,concert
690,Event 690,2023-01-29 17:00:00,Theater,sports
691,Event 691,2023-01-29 18:00:00,Park,sports
692,Event 692,2023-01-29 19:00:00,Park,sports
693,Event 693,2023-01-29 20:00:00,Theater,concert
694,Event 694,2023-01-29 21:00:00,Stadium,sports
695,Event 695,2023-01-29 22:00:00,Park,concert
696,Event 696,2023-01-29 23:00:00,Park,concert
697,Event 697,2023-01-30 00:00:00,Theater,sports
698,Event 698,2023-01-30 01:00:00,Stadium,festival
699,Event 699,2023-01-30 02:00:00,Park,sports
700,Event 700,2023-01-30 03:00:00,Stadium,sports
701,Event 701,2023-01-30 04:00:00,Park,festival
702,Event 702,2023-01-30 05:00:00,Park,festival
703,Event 703,2023-01-30 06:00:00,Theater,festival
704,Event 704,2023-01-30 07:00:00,Stadium,festival
705,Event 705,2023-01-30 08:00:00,Park,festival
706,Event 706,2023-01-30 09:00:00,Stadium,festival
707,Event 707,2023-01-30 10:00:00,Theater,festival
708,Event 708,2023-01-30 11:00:00,Theater,sports
709,Event 709,2023-01-30 12:00:00,Theater,festival
710,Event 710,2023-01-30 13:00:00,Stadium,sports
711,Event 711,2023-01-30 14:00:00,Park,concert
712,Event 712,2023-01-30 15:00:00,Stadium,festival
713,Event 713,2023-01-30 16:00:00,Theater,concert
714,Event 714,2023-01-30 17:00:00,Stadium,festival
715,Event 715,2023-01-30 18:00:00,Theater,festival
716,Event 716,2023-01-30 19:00:00,Theater,concert
717,Event 717,2023-01-30 20:00:00,Park,concert
718,Event 718,2023-01-30 21:00:00,Park,festival
719,Event 719,2023-01-30 22:00:00,Stadium,concert
720,Event 720,2023-01-30 23:00:00,Stadium,sports
721,Event 721,2023-01-31 00:00:00,Stadium,concert
722,Event 722,2023-01-31 01:00:00,Theater,sports
723,Event 723,2023-01-31 02:00:00,Stadium,concert
724,Event 724,2023-01-31 03:00:00,Stadium,festival
725,Event 725,2023-01-31 04:00:00,Stadium,concert
726,Event 726,2023-01-31 05:00:00,Theater,concert
727,Event 727,2023-01-31 06:00:00,Theater,festival
728,Event 728,2023-01-31 07:00:00,Park,concert
729,Event 729,2023-01-31 08:00:00,Stadium,concert
730,Event 730,2023-01-31 09:00:00,Theater,festival
731,Event 731,2023-01-31 10:00:00,Theater,festival
732,Event 732,2023-01-31 11:00:00,Stadium,festival
733,Event 733,2023-01-31 12:00:00,Stadium,concert
734,Event 734,2023-01-31 13:00:00,Park,sports
735,Event 735,2023-01-31 14:00:00,Theater,concert
736,Event 736,2023-01-31 15:00:00,Stadium,concert
737,Event 737,2023-01-31 16:00:00,Theater,sports
738,Event 738,2023-01-31 17:00:00,Stadium,festival
739,Event 739,2023-01-31 18:00:00,Park,festival
740,Event 740,2023-01-31 19:00:00,Stadium,festival
741,Event 741,2023-01-31 20:00:00,Theater,sports
742,Event 742,2023-01-31 21:00:00,Theater,festival
743,Event 743,2023-01-31 22:00:00,Theater,festival
744,Event 744,2023-01-31 23:00:00,Park,sports
745,Event 745,2023-02-01 00:00:00,Theater,sports
746,Event 746,2023-02-01 01:00:00,Stadium,festival
747,Event 747,2023-02-01 02:00:00,Stadium,sports
748,Event 748,2023-02-01 03:00:00,Park,festival
749,Event 749,2023-02-01 04:00:00,Stadium,festival
750,Event 750,2023-02-01 05:00:00,Theater,sports
751,Event 751,2023-02-01 06:00:00,Theater,concert
752,Event 752,2023-02-01 07:00:00,Park,festival
753,Event 753,2023-02-01 08:00:00,Theater,sports
754,Event 754,2023-02-01 09:00:00,Park,festival
755,Event 755,2023-02-01 10:00:00,Park,festival
756,Event 756,2023-02-01 11:00:00,Park,sports
757,Event 757,2023-02-01 12:00:00,Stadium,concert
758,Event 758,2023-02-01 13:00:00,Stadium,festival
759,Event 759,2023-02-01 14:00:00,Theater,concert
760,Event 760,2023-02-01 15:00:00,Stadium,sports
761,Event 761,2023-02-01 16:00:00,Stadium,festival
762,Event 762,2023-02-01 17:00:00,Stadium,concert
763,Event 763,2023-02-01 18:00:00,Park,sports
764,Event 764,2023-02-01 19:00:00,Park,sports
765,Event 765,2023-02-01 20:00:00,Park,festival
766,Event 766,2023-02-01 21:00:00,Theater,festival
767,Event 767,2023-02-01 22:00:00,Theater,festival
768,Event 768,2023-02-01 23:00:00,Park,festival
769,Event 769,2023-02-02 00:00:00,Park,festival
770,Event 770,2023-02-02 01:00:00,Stadium,festival
771,Event 771,2023-02-02 02:00:00,Theater,sports
772,Event 772,2023-02-02 03:00:00,Stadium,sports
773,Event 773,2023-02-02 04:00:00,Theater,concert
774,Event 774,2023-02-02 05:00:00,Park,sports
775,Event 775,2023-02-02 06:00:00,Theater,festival
776,Event 776,2023-02-02 07:00:00,Stadium,sports
777,Event 777,2023-02-02 08:00:00,Park,sports
778,Event 778,2023-02-02 09:00:00,Park,sports
779,Event 779,2023-02-02 10:00:00,Theater,festival
780,Event 780,2023-02-02 11:00:00,Park,festival
781,Event 781,2023-02-02 12:00:00,Stadium,festival
782,Event 782,2023-02-02 13:00:00,Park,concert
783,Event 783,2023-02-02 14:00:00,Park,sports
784,Event 784,2023-02-02 15:00:00,Theater,sports
785,Event 785,2023-02-02 16:00:00,Stadium,concert
786,Event 786,2023-02-02 17:00:00,Stadium,sports
787,Event 787,2023-02-02 18:00:00,Park,concert
788,Event 788,2023-02-02 19:00:00,Park,festival
789,Event 789,2023-02-02 20:00:00,Park,concert
790,Event 790,2023-02-02 21:00:00,Park,sports
791,Event 791,2023-02-02 22:00:00,Park,concert
792,Event 792,2023-02-02 23:00:00,Theater,sports
793,Event 793,2023-02-03 00:00:00,Park,sports
794,Event 794,2023-02-03 01:00:00,Park,sports
795,Event 795,2023-02-03 02:00:00,Theater,festival
796,Event 796,2023-02-03 03:00:00,Stadium,sports
797,Event 797,2023-02-03 04:00:00,Park,concert
798,Event 798,2023-02-03 05:00:00,Park,festival
799,Event 799,2023-02-03 06:00:00,Stadium,sports
800,Event 800,2023-02-03 07:00:00,Theater,sports
801,Event 801,2023-02-03 08:00:00,Stadium,sports
802,Event 802,2023-02-03 09:00:00,Stadium,concert
803,Event 803,2023-02-03 10:00:00,Park,sports
804,Event 804,2023-02-03 11:00:00,Stadium,festival
805,Event 805,2023-02-03 12:00:00,Park,festival
806,Event 806,2023-02-03 13:00:00,Park,sports
807,Event 807,2023-02-03 14:00:00,Park,concert
808,Event 808,2023-02-03 15:00:00,Park,sports
809,Event 809,2023-02-03 16:00:00,Park,concert
810,Event 810,2023-02-03 17:00:00,Park,concert
811,Event 811,2023-02-03 18:00:00,Park,festival
812,Event 812,2023-02-03 19:00:00,Park,festival
813,Event 813,2023-02-03 20:00:00,Theater,concert
814,Event 814,2023-02-03 21:00:00,Theater,festival
815,Event 815,2023-02-03 22:00:00,Park,sports
816,Event 816,2023-02-03 23:00:00,Park,concert
817,Event 817,2023-02-04 00:00:00,Theater,festival
818,Event 818,2023-02-04 01:00:00,Park,concert
819,Event 819,2023-02-04 02:00:00,Theater,festival
820,Event 820,2023-02-04 03:00:00,Stadium,festival
821,Event 821,2023-02-04 04:00:00,Park,festival
822,Event 822,2023-02-04 05:00:00,Stadium,sports
823,Event 823,2023-02-04 06:00:00,Theater,festival
824,Event 824,2023-02-04 07:00:00,Stadium,festival
825,Event 825,2023-02-04 08:00:00,Stadium,sports
826,Event 826,2023-02-04 09:00:00,Park,concert
827,Event 827,2023-02-04 10:00:00,Theater,sports
828,Event 828,2023-02-04 11:00:00,Park,sports
829,Event 829,2023-02-04 12:00:00,Theater,sports
830,Event 830,2023-02-04 13:00:00,Theater,festival
831,Event 831,2023-02-04 14:00:00,Park,concert
832,Event 832,2023-02-04 15:00:00,Theater,concert
833,Event 833,2023-02-04 16:00:00,Park,concert
834,Event 834,2023-02-04 17:00:00,Stadium,sports
835,Event 835,2023-02-04 18:00:00,Theater,concert
836,Event 836,2023-02-04 19:00:00,Theater,sports
837,Event 837,2023-02-04 20:00:00,Stadium,sports
838,Event 838,2023-02-04 21:00:00,Stadium,sports
839,Event 839,2023-02-04 22:00:00,Stadium,sports
840,Event 840,2023-02-04 23:00:00,Park,festival
841,Event 841,2023-02-05 00:00:00,Park,festival
842,Event 842,2023-02-05 01:00:00,Theater,sports
843,Event 843,2023-02-05 02:00:00,Theater,sports
844,Event 844,2023-02-05 03:00:00,Stadium,concert
845,Event 845,2023-02-05 04:00:00,Theater,festival
846,Event 846,2023-02-05 05:00:00,Stadium,sports
847,Event 847,2023-02-05 06:00:00,Theater,concert
848,Event 848,2023-02-05 07:00:00,Stadium,concert
849,Event 849,2023-02-05 08:00:00,Stadium,concert
850,Event 850,2023-02-05 09:00:00,Stadium,concert
851,Event 851,2023-02-05 10:00:00,Park,festival
852,Event 852,2023-02-05 11:00:00,Theater,concert
853,Event 853,2023-02-05 12:00:00,Stadium,festival
854,Event 854,2023-02-05 13:00:00,Park,sports
855,Event 855,2023-02-05 14:00:00,Park,sports
856,Event 856,2023-02-05 15:00:00,Theater,festival
857,Event 857,2023-02-05 16:00:00,Park,sports
858,Event 858,2023-02-05 17:00:00,Stadium,sports
859,Event 859,2023-02-05 18:00:00,Stadium,concert
860,Event 860,2023-02-05 19:00:00,Stadium,concert
861,Event 861,2023-02-05 20:00:00,Stadium,festival
862,Event 862,2023-02-05 21:00:00,Theater,festival
863,Event 863,2023-02-05 22:00:00,Park,concert
864,Event 864,2023-02-05 23:00:00,Park,sports
865,Event 865,2023-02-06 00:00:00,Theater,concert
866,Event 866,2023-02-06 01:00:00,Stadium,festival
867,Event 867,2023-02-06 02:00:00,Park,festival
868,Event 868,2023-02-06 03:00:00,Park,concert
869,Event 869,2023-02-06 04:00:00,Park,concert
870,Event 870,2023-02-06 05:00:00,Theater,concert
871,Event 871,2023-02-06 06:00:00,Park,sports
872,Event 872,2023-02-06 07:00:00,Stadium,festival
873,Event 873,2023-02-06 08:00:00,Stadium,sports
874,Event 874,2023-02-06 09:00:00,Theater,sports
875,Event 875,2023-02-06 10:00:00,Stadium,festival
876,Event 876,2023-02-06 11:00:00,Park,concert
877,Event 877,2023-02-06 12:00:00,Stadium,concert
878,Event 878,2023-02-06 13:00:00,Park,concert
879,Event 879,2023-02-06 14:00:00,Theater,sports
880,Event 880,2023-02-06 15:00:00,Park,concert
881,Event 881,2023-02-06 16:00:00,Theater,sports
882,Event 882,2023-02-06 17:00:00,Theater,concert
883,Event 883,2023-02-06 18:00:00,Theater,festival
884,Event 884,2023-02-06 19:00:00,Stadium,concert
885,Event 885,2023-02-06 20:00:00,Park,festival
886,Event 886,2023-02-06 21:00:00,Stadium,festival
887,Event 887,2023-02-06 22:00:00,Stadium,concert
888,Event 888,2023-02-06 23:00:00,Theater,sports
889,Event 889,2023-02-07 00:00:00,Park,festival
890,Event 890,2023-02-07 01:00:00,Park,sports
891,Event 891,2023-02-07 02:00:00,Park,sports
892,Event 892,2023-02-07 03:00:00,Park,festival
893,Event 893,2023-02-07 04:00:00,Theater,concert
894,Event 894,2023-02-07 05:00:00,Stadium,festival
895,Event 895,2023-02-07 06:00:00,Stadium,sports
896,Event 896,2023-02-07 07:00:00,Park,sports
897,Event 897,2023-02-07 08:00:00,Park,festival
898,Event 898,2023-02-07 09:00:00,Theater,concert
899,Event 899,2023-02-07 10:00:00,Park,concert
900,Event 900,2023-02-07 11:00:00,Park,concert
901,Event 901,2023-02-07 12:00:00,Park,sports
902,Event 902,2023-02-07 13:00:00,Park,concert
903,Event 903,2023-02-07 14:00:00,Stadium,festival
904,Event 904,2023-02-07 15:00:00,Theater,sports
905,Event 905,2023-02-07 16:00:00,Theater,festival
906,Event 906,2023-02-07 17:00:00,Stadium,festival
907,Event 907,2023-02-07 18:00:00,Stadium,concert
908,Event 908,2023-02-07 19:00:00,Theater,festival
909,Event 909,2023-02-07 20:00:00,Stadium,festival
910,Event 910,2023-02-07 21:00:00,Stadium,concert
911,Event 911,2023-02-07 22:00:00,Theater,concert
912,Event 912,2023-02-07 23:00:00,Stadium,sports
913,Event 913,2023-02-08 00:00:00,Stadium,festival
914,Event 914,2023-02-08 01:00:00,Stadium,festival
915,Event 915,2023-02-08 02:00:00,Park,sports
916,Event 916,2023-02-08 03:00:00,Theater,sports
917,Event 917,2023-02-08 04:00:00,Stadium,sports
918,Event 918,2023-02-08 05:00:00,Park,sports
919,Event 919,2023-02-08 06:00:00,Park,sports
920,Event 920,2023-02-08 07:00:00,Park,sports
921,Event 921,2023-02-08 08:00:00,Park,concert
922,Event 922,2023-02-08 09:00:00,Stadium,festival
923,Event 923,2023-02-08 10:00:00,Stadium,festival
